outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_relative_humidity_predicted_1,diffuse_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_relative_humidity_predicted_2,diffuse_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_3
18.0,32,0,0,19.466666666666665,31.333333333333332,0.0,0.0,22.21666666666667,27.75,54.333333333333336,44.416666666666664,23.079166666666666,25.875,259.0416666666667,264.625
18.0,32,0,0,18.966666666666665,30.833333333333332,0.0,0.0,21.46666666666667,28.916666666666668,19.666666666666668,14.833333333333334,23.037499999999998,25.958333333333332,259.0416666666667,264.625
17.0,34,0,0,18.466666666666665,31.5,0.0,0.0,20.716666666666665,30.0,0.0,2.5,22.995833333333334,26.041666666666668,259.0416666666667,264.625
16.7,35,0,0,17.95,32.166666666666664,0.0,0.0,19.983333333333334,31.333333333333332,0.0,0.0,22.974999999999998,26.0,259.0416666666667,264.625
19.0,30,342,168,17.95,32.166666666666664,57.0,28.0,19.483333333333334,32.25,28.5,14.0,22.974999999999998,25.833333333333332,259.2083333333333,264.6666666666667
21.0,26,563,391,18.283333333333335,31.5,150.83333333333334,93.16666666666667,19.233333333333334,31.75,75.41666666666667,46.583333333333336,22.933333333333334,25.875,259.3333333333333,264.625
23.2,21,700,617,19.150000000000002,29.666666666666668,267.5,196.0,19.308333333333334,30.5,133.75,98.0,22.879166666666666,25.916666666666668,259.375,264.5416666666667
25.0,19,776,801,20.316666666666666,27.5,396.8333333333333,329.5,19.641666666666666,29.166666666666668,198.41666666666666,164.75,22.837500000000002,25.875,259.4583333333333,264.4583333333333
27.0,17,811,917,21.983333333333334,24.666666666666668,532.0,482.3333333333333,20.224999999999998,28.083333333333332,266.0,241.16666666666666,22.837500000000002,25.708333333333332,259.5416666666667,264.375
28.0,17,758,917,23.866666666666664,21.666666666666668,658.3333333333334,635.1666666666666,20.908333333333335,26.916666666666668,329.1666666666667,317.5833333333333,22.850000000000005,25.625,260.5,265.0833333333333
27.0,16,651,791,25.2,19.333333333333332,709.8333333333334,739.0,21.575000000000003,25.75,383.4166666666667,383.5,22.76666666666667,25.541666666666668,263.2916666666667,265.75
27.0,16,624,691,26.2,17.666666666666668,720.0,789.0,22.24166666666667,24.583333333333332,435.4166666666667,441.0833333333333,22.683333333333337,25.458333333333332,267.0416666666667,266.2083333333333
26.6,19,584,572,26.76666666666667,17.333333333333332,700.6666666666666,781.5,22.958333333333332,23.5,484.0833333333333,488.75,22.587499999999995,25.625,269.2083333333333,266.5833333333333
26.0,21,467,357,26.933333333333337,17.666666666666668,649.1666666666666,707.5,23.625,22.583333333333332,523.0,518.5,22.54583333333333,25.75,271.3333333333333,266.6666666666667
29.0,23,289,153,27.26666666666667,18.666666666666668,562.1666666666666,580.1666666666666,24.625,21.666666666666668,547.0833333333334,531.25,22.67083333333333,25.833333333333332,273.5416666666667,266.875
27.6,24,0,30,27.200000000000003,19.833333333333332,435.8333333333333,432.3333333333333,25.533333333333335,20.75,547.0833333333334,533.75,22.75833333333333,26.041666666666668,273.5416666666667,266.875
27.0,24,0,0,27.200000000000003,21.166666666666668,327.3333333333333,300.5,26.200000000000003,20.25,518.5833333333334,519.75,22.841666666666665,26.25,273.5416666666667,266.875
22.0,38,0,0,26.36666666666667,24.833333333333332,223.33333333333334,185.33333333333334,26.283333333333335,21.25,471.6666666666667,487.1666666666667,22.75833333333333,26.5,273.5416666666667,266.875
21.2,40,0,0,25.46666666666667,28.333333333333332,126.0,90.0,26.116666666666664,22.833333333333332,413.3333333333333,435.75,22.712500000000002,26.666666666666668,273.5416666666667,266.875
21.0,40,0,0,24.633333333333336,31.5,48.166666666666664,30.5,25.78333333333333,24.583333333333332,348.6666666666667,369.0,22.712500000000002,26.875,273.5416666666667,266.875
21.0,40,0,0,23.3,34.333333333333336,0.0,5.0,25.28333333333333,26.5,281.0833333333333,292.5833333333333,22.754166666666666,27.291666666666668,273.5416666666667,266.875
20.4,41,0,0,22.099999999999998,37.166666666666664,0.0,0.0,24.649999999999995,28.5,217.91666666666666,216.16666666666666,22.77916666666667,27.708333333333332,273.5416666666667,266.875
21.0,38,0,0,21.1,39.5,0.0,0.0,24.149999999999995,30.333333333333332,163.66666666666666,150.25,22.8625,28.041666666666668,273.5416666666667,266.875
20.0,40,0,0,20.766666666666666,39.833333333333336,0.0,0.0,23.566666666666663,32.333333333333336,111.66666666666667,92.66666666666667,22.90416666666667,28.458333333333332,273.5416666666667,266.875
19.6,41,0,0,20.5,40.0,0.0,0.0,22.983333333333334,34.166666666666664,63.0,45.0,22.970833333333335,28.833333333333332,273.5416666666667,266.875
18.0,39,0,0,20.0,39.833333333333336,0.0,0.0,22.316666666666666,35.666666666666664,24.083333333333332,15.25,22.970833333333335,29.125,273.5416666666667,266.875
18.0,45,0,0,19.5,40.666666666666664,0.0,0.0,21.400000000000002,37.5,0.0,2.5,23.012500000000003,29.583333333333332,273.5416666666667,266.875
17.8,43,0,0,19.066666666666666,41.0,0.0,0.0,20.583333333333332,39.083333333333336,0.0,0.0,23.058333333333334,29.916666666666668,273.5416666666667,266.875
17.0,36,332,164,18.400000000000002,40.666666666666664,55.333333333333336,27.333333333333332,19.75,40.083333333333336,27.666666666666668,13.666666666666666,22.974999999999998,30.166666666666668,273.125,266.7083333333333
20.0,30,552,386,18.400000000000002,39.0,147.33333333333334,91.66666666666667,19.583333333333332,39.416666666666664,73.66666666666667,45.833333333333336,22.933333333333334,30.333333333333332,272.6666666666667,266.5
23.0,31,673,600,18.96666666666667,37.333333333333336,259.5,191.66666666666666,19.733333333333334,38.666666666666664,129.75,95.83333333333333,22.924999999999997,30.75,271.5416666666667,265.7916666666667
26.0,26,754,785,20.3,35.166666666666664,385.1666666666667,322.5,20.150000000000002,37.5,192.58333333333334,161.25,22.966666666666665,31.041666666666668,270.625,265.125
27.0,26,756,874,21.8,32.0,511.1666666666667,468.1666666666667,20.650000000000002,36.333333333333336,255.58333333333334,234.08333333333334,22.966666666666665,31.416666666666668,268.3333333333333,263.3333333333333
28.0,22,671,853,23.5,28.5,623.0,610.3333333333334,21.283333333333335,34.75,311.5,305.1666666666667,22.966666666666665,31.625,264.7083333333333,260.6666666666667
28.0,18,584,775,25.333333333333332,25.5,665.0,712.1666666666666,21.866666666666664,33.083333333333336,360.1666666666667,369.75,23.00833333333333,31.708333333333332,261.9166666666667,260.0
28.0,22,495,623,26.666666666666668,24.166666666666668,655.5,751.6666666666666,22.53333333333333,31.583333333333332,401.4166666666667,421.6666666666667,23.049999999999997,31.958333333333332,256.5416666666667,257.1666666666667
28.0,22,450,467,27.5,22.666666666666668,618.3333333333334,729.5,23.233333333333334,30.0,438.9166666666667,460.5833333333333,23.108333333333334,32.083333333333336,250.95833333333334,252.79166666666666
28.0,22,429,327,27.833333333333332,22.0,564.1666666666666,653.1666666666666,24.066666666666666,28.583333333333332,474.6666666666667,487.8333333333333,23.191666666666666,32.125,249.375,251.54166666666666
27.0,24,267,152,27.833333333333332,21.666666666666668,482.6666666666667,532.8333333333334,24.816666666666666,26.833333333333332,496.9166666666667,500.5,23.108333333333334,32.166666666666664,248.45833333333334,251.5
24.0,32,0,27,27.166666666666668,23.333333333333332,370.8333333333333,395.1666666666667,25.333333333333332,25.916666666666668,496.9166666666667,502.75,22.958333333333332,32.5,248.45833333333334,251.375
22.0,33,0,0,26.166666666666668,25.833333333333332,273.5,266.0,25.75,25.666666666666668,469.25,489.0833333333333,22.75,32.875,248.45833333333334,251.375
22.0,43,0,0,25.166666666666668,29.333333333333332,191.0,162.16666666666666,25.916666666666668,26.75,423.25,456.9166666666667,22.75,33.083333333333336,248.45833333333334,251.375
22.0,50,0,0,24.166666666666668,34.0,116.0,84.33333333333333,25.833333333333332,28.333333333333332,367.1666666666667,406.9166666666667,22.78333333333333,33.5,248.45833333333334,251.375
21.0,38,0,0,23.0,36.666666666666664,44.5,29.833333333333332,25.416666666666668,29.333333333333332,304.3333333333333,341.5,22.78333333333333,33.416666666666664,248.45833333333334,251.375
21.0,35,0,0,22.0,38.5,0.0,4.5,24.916666666666668,30.083333333333332,241.33333333333334,268.6666666666667,22.78333333333333,33.208333333333336,248.45833333333334,251.375
20.0,33,0,0,21.333333333333332,38.666666666666664,0.0,0.0,24.25,31.0,185.41666666666666,197.58333333333334,22.766666666666666,32.875,248.45833333333334,251.375
20.0,39,0,0,21.0,39.666666666666664,0.0,0.0,23.583333333333332,32.75,136.75,133.0,22.724999999999998,32.916666666666664,248.45833333333334,251.375
20.0,38,0,0,20.666666666666668,38.833333333333336,0.0,0.0,22.916666666666668,34.083333333333336,95.5,81.08333333333333,22.724999999999998,32.833333333333336,248.45833333333334,251.375
19.6,37,0,0,20.266666666666666,36.666666666666664,0.0,0.0,22.216666666666665,35.333333333333336,58.0,42.166666666666664,22.724999999999998,32.666666666666664,248.45833333333334,251.375
18.3,38,0,0,19.816666666666666,36.666666666666664,0.0,0.0,21.40833333333333,36.666666666666664,22.25,14.916666666666666,22.737499999999997,32.625,248.45833333333334,251.375
17.0,40,0,0,19.150000000000002,37.5,0.0,0.0,20.575,38.0,0.0,2.25,22.69583333333333,32.416666666666664,248.45833333333334,251.375
17.2,36,0,0,18.683333333333334,38.0,0.0,0.0,20.008333333333333,38.333333333333336,0.0,0.0,22.670833333333334,32.125,248.45833333333334,251.375
18.0,32,354,170,18.349999999999998,36.833333333333336,59.0,28.333333333333332,19.675,38.25,29.5,14.166666666666666,22.712500000000002,31.958333333333332,249.375,251.625
21.0,23,580,398,18.516666666666666,34.333333333333336,155.66666666666666,94.66666666666667,19.591666666666665,36.583333333333336,77.83333333333333,47.333333333333336,22.754166666666666,31.666666666666668,250.54166666666666,252.125
23.6,24,716,625,19.183333333333334,32.166666666666664,275.0,198.83333333333334,19.724999999999998,34.416666666666664,137.5,99.41666666666667,22.77916666666667,31.375,252.33333333333334,253.16666666666666
22.0,18,790,809,19.8,28.833333333333332,406.6666666666667,333.6666666666667,19.808333333333334,32.75,203.33333333333334,166.83333333333334,22.6125,31.041666666666668,253.83333333333334,254.16666666666666
26.0,20,827,927,21.3,25.5,544.5,488.1666666666667,20.224999999999998,31.5,272.25,244.08333333333334,22.570833333333336,30.791666666666668,256.7916666666667,256.375
27.2,15,839,968,22.96666666666667,22.0,684.3333333333334,649.5,20.825,30.0,342.1666666666667,324.75,22.537499999999998,30.5,263.7916666666667,261.1666666666667
27.0,18,833,932,24.46666666666667,19.666666666666668,764.1666666666666,776.5,21.40833333333333,28.25,411.5833333333333,402.4166666666667,22.495833333333334,30.5,274.1666666666667,267.7083333333333
28.0,17,797,814,25.633333333333336,18.666666666666668,800.3333333333334,845.8333333333334,22.075,26.5,478.0,470.25,22.495833333333334,30.291666666666668,286.75,275.6666666666667
28.0,14,688,615,26.36666666666667,17.0,795.6666666666666,844.1666666666666,22.775000000000002,24.583333333333332,535.3333333333334,521.5,22.495833333333334,29.958333333333332,296.6666666666667,281.8333333333333
27.0,16,536,384,27.200000000000003,16.666666666666668,753.3333333333334,773.3333333333334,23.5,22.75,580.0,553.5,22.454166666666666,29.708333333333332,301.125,284.2083333333333
27.0,17,0,166,27.36666666666667,16.166666666666668,615.5,646.5,24.333333333333332,20.833333333333332,580.0,567.3333333333334,22.454166666666666,29.416666666666668,290.0,284.7916666666667
25.0,21,0,30,27.0,17.166666666666668,475.6666666666667,490.1666666666667,24.983333333333334,19.583333333333332,580.0,569.8333333333334,22.495833333333334,28.958333333333332,290.0,284.9166666666667
24.0,20,0,0,26.5,17.5,336.8333333333333,334.8333333333333,25.483333333333334,18.583333333333332,550.5,555.6666666666666,22.579166666666666,28.416666666666668,290.0,284.9166666666667
23.0,22,0,0,25.666666666666668,18.333333333333332,204.0,199.16666666666666,25.650000000000002,18.5,502.1666666666667,522.5,22.620833333333334,27.541666666666668,290.0,284.9166666666667
22.4,24,0,0,24.733333333333334,20.0,89.33333333333333,96.66666666666667,25.549999999999997,18.5,442.5,470.4166666666667,22.637500000000003,26.458333333333332,290.0,284.9166666666667
21.0,26,0,0,23.733333333333334,21.666666666666668,0.0,32.666666666666664,25.466666666666665,19.166666666666668,376.6666666666667,403.0,22.637500000000003,25.958333333333332,290.0,284.9166666666667
21.0,26,0,0,22.733333333333334,23.166666666666668,0.0,5.0,25.049999999999997,19.666666666666668,307.75,325.75,22.637500000000003,25.583333333333332,290.0,284.9166666666667
20.0,30,0,0,21.900000000000002,24.666666666666668,0.0,0.0,24.45,20.916666666666668,237.83333333333334,245.08333333333334,22.637500000000003,25.458333333333332,290.0,284.9166666666667
20.0,30,0,0,21.233333333333334,26.333333333333332,0.0,0.0,23.866666666666664,21.916666666666668,168.41666666666666,167.41666666666666,22.637500000000003,25.083333333333332,290.0,284.9166666666667
20.0,30,0,0,20.733333333333334,27.666666666666668,0.0,0.0,23.2,23.0,102.0,99.58333333333333,22.637500000000003,24.75,290.0,284.9166666666667
19.0,34,0,0,20.166666666666668,29.333333333333332,0.0,0.0,22.45,24.666666666666668,44.666666666666664,48.333333333333336,22.6125,24.625,290.0,284.9166666666667
19.0,32,0,0,19.833333333333332,30.333333333333332,0.0,0.0,21.78333333333333,26.0,0.0,16.333333333333332,22.64166666666667,24.375,290.0,284.9166666666667
19.0,32,0,0,19.5,31.333333333333332,0.0,0.0,21.116666666666664,27.25,0.0,2.5,22.725000000000005,24.041666666666668,290.0,284.9166666666667
18.0,34,0,0,19.166666666666668,32.0,0.0,0.0,20.53333333333333,28.333333333333332,0.0,0.0,22.758333333333336,23.958333333333332,290.0,284.9166666666667
18.0,37,355,169,18.833333333333332,33.166666666666664,59.166666666666664,28.166666666666668,20.03333333333333,29.75,29.583333333333332,14.083333333333334,22.758333333333336,24.166666666666668,290.0416666666667,284.875
20.0,30,579,396,18.833333333333332,33.166666666666664,155.66666666666666,94.16666666666667,19.78333333333333,30.416666666666668,77.83333333333333,47.083333333333336,22.71666666666667,24.458333333333332,290.0,284.7916666666667
23.4,22,717,623,19.566666666666666,31.166666666666668,275.1666666666667,198.0,19.866666666666667,30.25,137.58333333333334,99.0,22.708333333333332,24.375,290.0416666666667,284.7083333333333
26.0,23,791,806,20.73333333333333,29.666666666666668,407.0,332.3333333333333,20.283333333333335,30.0,203.5,166.16666666666666,22.875,24.583333333333332,290.0833333333333,284.5833333333333
27.0,18,827,921,22.066666666666666,27.333333333333332,544.8333333333334,485.8333333333333,20.783333333333335,29.333333333333332,272.4166666666667,242.91666666666666,22.916666666666668,24.5,290.0833333333333,284.3333333333333
27.7,18,831,962,23.683333333333334,24.666666666666668,683.3333333333334,646.1666666666666,21.425,28.333333333333332,341.6666666666667,323.0833333333333,22.9375,24.625,289.75,284.0833333333333
28.0,19,807,915,25.349999999999998,21.666666666666668,758.6666666666666,770.5,22.09166666666667,27.416666666666668,408.9166666666667,399.3333333333333,22.979166666666668,24.666666666666668,288.6666666666667,283.375
29.0,18,719,770,26.849999999999998,19.666666666666668,782.0,832.8333333333334,22.84166666666667,26.416666666666668,468.8333333333333,463.5,23.020833333333332,24.708333333333332,285.4166666666667,281.5416666666667
28.4,18,584,572,27.683333333333334,19.0,759.8333333333334,824.3333333333334,23.625,25.083333333333332,517.5,511.1666666666667,23.037500000000005,24.875,281.0833333333333,279.75
28.0,17,464,360,28.016666666666666,18.0,705.3333333333334,750.0,24.375,23.833333333333332,556.1666666666666,541.1666666666666,23.07916666666667,24.916666666666668,278.0833333333333,278.75
26.0,16,0,153,27.849999999999998,17.666666666666668,567.5,622.0,24.958333333333332,22.5,556.1666666666666,553.9166666666666,23.037500000000005,24.875,278.0833333333333,278.2083333333333
25.0,22,0,28,27.400000000000002,18.333333333333332,429.0,466.3333333333333,25.541666666666668,21.5,556.1666666666666,556.25,23.037500000000005,24.916666666666668,278.0833333333333,278.125
24.0,25,0,0,26.733333333333334,19.333333333333332,294.5,313.8333333333333,26.041666666666668,20.5,526.5833333333334,542.1666666666666,23.037500000000005,25.125,278.0833333333333,278.125
23.0,25,0,0,25.733333333333334,20.5,174.66666666666666,185.5,26.291666666666668,20.083333333333332,478.3333333333333,509.1666666666667,23.037500000000005,25.25,278.0833333333333,278.125
23.0,27,0,0,24.833333333333332,22.0,77.33333333333333,90.16666666666667,26.258333333333336,20.5,418.5833333333333,457.25,23.0625,25.375,278.0833333333333,278.125
22.0,29,0,0,23.833333333333332,24.0,0.0,30.166666666666668,25.925,21.0,352.6666666666667,390.0833333333333,23.104166666666668,25.5,278.0833333333333,278.125
21.0,30,0,0,23.0,26.333333333333332,0.0,4.666666666666667,25.425,22.0,283.75,313.3333333333333,23.104166666666668,25.666666666666668,278.0833333333333,278.125
21.4,30,0,0,22.399999999999995,27.666666666666668,0.0,0.0,24.899999999999995,23.0,214.5,233.16666666666666,23.162499999999998,25.666666666666668,278.0833333333333,278.125
20.0,35,0,0,21.73333333333333,29.333333333333332,0.0,0.0,24.23333333333333,24.333333333333332,147.25,156.91666666666666,23.162499999999998,25.875,278.0833333333333,278.125
20.0,35,0,0,21.23333333333333,31.0,0.0,0.0,23.48333333333333,25.75,87.33333333333333,92.75,23.162499999999998,26.083333333333332,278.0833333333333,278.125
19.6,33,0,0,20.666666666666668,32.0,0.0,0.0,22.75,27.0,38.666666666666664,45.083333333333336,23.1875,26.041666666666668,278.0833333333333,278.125
19.0,34,0,0,20.166666666666668,32.833333333333336,0.0,0.0,22.0,28.416666666666668,0.0,15.083333333333334,23.1875,26.125,278.0833333333333,278.125
18.0,37,0,0,19.666666666666668,34.0,0.0,0.0,21.333333333333332,30.166666666666668,0.0,2.3333333333333335,23.145833333333332,26.333333333333332,278.0833333333333,278.125
19.0,34,0,0,19.266666666666666,34.666666666666664,0.0,0.0,20.833333333333332,31.166666666666668,0.0,0.0,23.1875,26.333333333333332,278.0833333333333,278.125
18.0,27,356,168,18.933333333333334,33.333333333333336,59.333333333333336,28.0,20.333333333333332,31.333333333333332,29.666666666666668,14.0,23.1875,25.916666666666668,278.125,278.0833333333333
21.0,21,576,394,19.099999999999998,31.0,155.33333333333334,93.66666666666667,20.166666666666668,31.0,77.66666666666667,46.833333333333336,23.229166666666668,25.541666666666668,278.0,278.0
23.0,25,715,621,19.666666666666668,29.666666666666668,274.5,197.16666666666666,20.166666666666668,30.833333333333332,137.25,98.58333333333333,23.212500000000002,25.666666666666668,277.9166666666667,277.9166666666667
27.0,23,791,804,21.0,27.833333333333332,406.3333333333333,331.1666666666667,20.583333333333332,30.333333333333332,203.16666666666666,165.58333333333334,23.254166666666666,25.666666666666668,277.9166666666667,277.8333333333333
27.0,18,828,920,22.5,24.666666666666668,544.3333333333334,484.5,21.083333333333332,29.333333333333332,272.1666666666667,242.25,23.254166666666666,25.666666666666668,277.9583333333333,277.7916666666667
28.0,17,791,926,24.0,21.833333333333332,676.1666666666666,638.8333333333334,21.633333333333336,28.25,338.0833333333333,319.4166666666667,23.26666666666667,25.625,276.2916666666667,276.2916666666667
28.0,16,664,832,25.666666666666668,20.0,727.5,749.5,22.3,26.666666666666668,393.4166666666667,388.75,23.26666666666667,25.5,270.3333333333333,272.8333333333333
30.0,19,582,701,27.166666666666668,19.666666666666668,728.5,800.6666666666666,23.133333333333336,25.333333333333332,441.9166666666667,447.1666666666667,23.308333333333337,25.541666666666668,264.625,269.9583333333333
27.2,16,492,522,27.86666666666667,18.166666666666668,691.3333333333334,784.1666666666666,23.766666666666666,23.916666666666668,482.9166666666667,490.6666666666667,23.25833333333333,25.458333333333332,260.7916666666667,267.875
27.0,21,347,316,27.86666666666667,17.833333333333332,617.3333333333334,702.8333333333334,24.433333333333334,22.833333333333332,511.8333333333333,517.0,23.216666666666665,25.625,255.91666666666666,266.0416666666667
25.0,18,0,135,27.533333333333335,17.833333333333332,479.3333333333333,572.0,25.016666666666666,21.25,511.8333333333333,528.25,23.174999999999997,25.708333333333332,255.91666666666666,265.2916666666667
24.0,20,0,26,26.86666666666667,18.333333333333332,347.5,422.0,25.433333333333334,20.083333333333332,511.8333333333333,530.4166666666666,23.13333333333333,25.625,255.91666666666666,265.2083333333333
24.0,25,0,0,26.200000000000003,19.833333333333332,236.83333333333334,283.3333333333333,25.933333333333334,19.916666666666668,482.1666666666667,516.4166666666666,23.13333333333333,25.625,255.91666666666666,265.2083333333333
23.0,27,0,0,25.033333333333335,21.166666666666668,139.83333333333334,166.5,26.099999999999998,20.416666666666668,434.1666666666667,483.5833333333333,23.13333333333333,25.708333333333332,255.91666666666666,265.2083333333333
22.4,26,0,0,24.233333333333334,22.833333333333332,57.833333333333336,79.5,26.049999999999997,20.5,374.5833333333333,431.8333333333333,23.10833333333333,25.666666666666668,255.91666666666666,265.2083333333333
22.0,29,0,0,23.400000000000002,24.166666666666668,0.0,26.833333333333332,25.63333333333333,21.0,308.6666666666667,364.8333333333333,23.10833333333333,25.666666666666668,255.91666666666666,265.2083333333333
21.0,30,0,0,22.733333333333334,26.166666666666668,0.0,4.333333333333333,25.13333333333333,22.0,239.66666666666666,288.1666666666667,23.10833333333333,25.666666666666668,255.91666666666666,265.2083333333333
20.3,30,0,0,22.116666666666664,27.833333333333332,0.0,0.0,24.491666666666664,23.083333333333332,173.75,211.0,23.0625,25.666666666666668,255.91666666666666,265.2083333333333
19.0,40,0,0,21.283333333333335,30.333333333333332,0.0,0.0,23.741666666666664,25.083333333333332,118.41666666666667,141.66666666666666,23.020833333333332,25.875,255.91666666666666,265.2083333333333
17.0,34,0,0,20.283333333333335,31.5,0.0,0.0,22.65833333333333,26.333333333333332,69.91666666666667,83.25,22.895833333333332,25.833333333333332,255.91666666666666,265.2083333333333
17.0,35,0,0,19.383333333333333,33.0,0.0,0.0,21.808333333333334,27.916666666666668,28.916666666666668,39.75,22.787499999999998,25.916666666666668,255.91666666666666,265.2083333333333
17.0,36,0,0,18.55,34.166666666666664,0.0,0.0,20.975,29.166666666666668,0.0,13.416666666666666,22.704166666666666,26.0,255.91666666666666,265.2083333333333
17.0,38,0,0,17.883333333333333,35.5,0.0,0.0,20.308333333333334,30.833333333333332,0.0,2.1666666666666665,22.662499999999998,26.041666666666668,255.91666666666666,265.2083333333333
16.2,37,0,0,17.2,36.666666666666664,0.0,0.0,19.65833333333333,32.25,0.0,0.0,22.54583333333333,26.166666666666668,255.91666666666666,265.2083333333333
18.0,34,364,170,17.033333333333335,35.666666666666664,60.666666666666664,28.333333333333332,19.15833333333333,33.0,30.333333333333332,14.166666666666666,22.54583333333333,26.458333333333332,256.25,265.2916666666667
19.0,26,592,398,17.366666666666667,34.333333333333336,159.33333333333334,94.66666666666667,18.825,32.916666666666664,79.66666666666667,47.333333333333336,22.462499999999995,26.666666666666668,256.9166666666667,265.4583333333333
23.4,22,728,625,18.433333333333334,32.166666666666664,280.6666666666667,198.83333333333334,18.908333333333335,32.583333333333336,140.33333333333334,99.41666666666667,22.479166666666668,26.541666666666668,257.4583333333333,265.625
25.0,21,797,805,19.766666666666666,29.666666666666668,413.5,333.0,19.158333333333335,31.916666666666668,206.75,166.5,22.395833333333332,26.458333333333332,257.7083333333333,265.6666666666667
25.0,17,830,919,21.099999999999998,26.166666666666668,551.8333333333334,486.1666666666667,19.491666666666667,30.833333333333332,275.9166666666667,243.08333333333334,22.3125,26.416666666666668,257.7916666666667,265.625
26.4,16,823,947,22.799999999999997,22.666666666666668,689.0,644.0,20.0,29.666666666666668,344.5,322.0,22.245833333333334,26.375,259.125,266.5
26.0,16,734,859,24.13333333333333,19.666666666666668,750.6666666666666,758.8333333333334,20.583333333333332,27.666666666666668,405.6666666666667,393.5833333333333,22.162499999999998,26.375,262.0416666666667,267.625
27.0,15,696,747,25.466666666666665,17.833333333333332,768.0,817.0,21.416666666666668,26.083333333333332,463.6666666666667,455.8333333333333,22.037499999999998,26.208333333333332,266.7916666666667,269.5416666666667
26.0,15,602,553,25.899999999999995,16.666666666666668,747.0,805.0,22.166666666666668,24.416666666666668,513.8333333333334,501.9166666666667,21.9875,26.166666666666668,271.375,270.8333333333333
23.0,16,409,313,25.566666666666663,15.833333333333334,682.3333333333334,723.0,22.666666666666668,22.75,547.9166666666666,528.0,21.820833333333336,25.958333333333332,273.9583333333333,270.7083333333333
22.0,16,0,140,25.066666666666663,15.666666666666666,544.0,593.1666666666666,23.083333333333332,20.916666666666668,547.9166666666666,539.6666666666666,21.695833333333336,25.875,273.9583333333333,270.9166666666667
24.4,17,0,25,24.733333333333334,15.833333333333334,406.8333333333333,439.5,23.766666666666666,19.25,547.9166666666666,541.75,21.712500000000002,25.75,273.9583333333333,270.875
23.0,20,0,0,24.233333333333334,16.5,284.5,296.3333333333333,24.183333333333334,18.083333333333332,517.5833333333334,527.5833333333334,21.670833333333334,25.541666666666668,273.9583333333333,270.875
23.0,27,0,0,23.566666666666666,18.5,168.5,171.83333333333334,24.516666666666666,18.166666666666668,468.25,494.4166666666667,21.670833333333334,25.541666666666668,273.9583333333333,270.875
22.0,27,0,0,22.900000000000002,20.5,68.16666666666667,79.66666666666667,24.399999999999995,18.583333333333332,407.5833333333333,442.3333333333333,21.654166666666665,25.583333333333332,273.9583333333333,270.875
21.0,30,0,0,22.566666666666666,22.833333333333332,0.0,27.5,24.066666666666663,19.333333333333332,341.1666666666667,375.25,21.612499999999997,25.625,273.9583333333333,270.875
21.0,30,0,0,22.400000000000002,25.166666666666668,0.0,4.166666666666667,23.73333333333333,20.416666666666668,272.0,298.6666666666667,21.612499999999997,25.625,273.9583333333333,270.875
20.0,30,0,0,21.666666666666668,27.333333333333332,0.0,0.0,23.2,21.583333333333332,203.41666666666666,219.75,21.599999999999998,25.625,273.9583333333333,270.875
19.0,37,0,0,21.0,30.166666666666668,0.0,0.0,22.616666666666664,23.333333333333332,142.25,148.16666666666666,21.599999999999998,25.5,273.9583333333333,270.875
19.0,34,0,0,20.333333333333332,31.333333333333332,0.0,0.0,21.95,24.916666666666668,84.25,85.91666666666667,21.683333333333334,25.5,273.9583333333333,270.875
18.4,36,0,0,19.733333333333334,32.833333333333336,0.0,0.0,21.316666666666666,26.666666666666668,34.083333333333336,39.833333333333336,21.741666666666664,25.541666666666668,273.9583333333333,270.875
18.0,39,0,0,19.233333333333334,34.333333333333336,0.0,0.0,20.9,28.583333333333332,0.0,13.75,21.78333333333333,25.666666666666668,273.9583333333333,270.875
19.0,32,0,0,18.900000000000002,34.666666666666664,0.0,0.0,20.65,29.916666666666668,0.0,2.0833333333333335,21.866666666666664,25.416666666666668,273.9583333333333,270.875
15.8,42,0,0,18.2,36.666666666666664,0.0,0.0,19.933333333333334,32.0,0.0,0.0,21.849999999999998,25.625,273.9583333333333,270.875
17.0,33,373,171,17.866666666666667,36.0,62.166666666666664,28.5,19.433333333333334,33.083333333333336,31.083333333333332,14.25,21.808333333333334,25.583333333333332,274.3333333333333,270.9166666666667
20.0,32,601,401,18.033333333333335,35.666666666666664,162.33333333333334,95.33333333333333,19.183333333333334,33.5,81.16666666666667,47.666666666666664,21.849999999999998,25.833333333333332,274.7083333333333,271.0416666666667
21.8,27,736,629,18.599999999999998,34.166666666666664,285.0,200.16666666666666,19.166666666666668,33.5,142.5,100.08333333333333,21.78333333333333,26.041666666666668,275.0416666666667,271.2083333333333
23.0,22,809,812,19.433333333333334,31.333333333333332,419.8333333333333,335.5,19.333333333333332,32.833333333333336,209.91666666666666,167.75,21.7,26.083333333333332,275.5416666666667,271.5
