Date/Time,Sensible Cooling,Mech Vent + Nat Vent + Infiltration,External Infiltration,External Vent.,Total Cooling,Relative Humidity,Zone Heating,General Lighting,Miscellaneous,Computer + Equip,Occupancy,Solar Gains Exterior Windows,Zone Sensible Heating,Zone Sensible Cooling,Air Temperature,Radiant Temperature,Operative Temperature,Room Electricity,Lighting,Heating (Electricity),Cooling (Electricity),DHW (Electricity),Outside Dry-Bulb Temperature
,kW,ac/h,kW,kW,kW,%,kW,kW,kW,kW,kW,kW,kW,kW,°C,°C,°C,kW,kW,kW,kW,kW,°C
10/12/2024 9:00,0,3.450817,-1.813922,-10.02736,0,24.35463,0,8.343377,0,5.840366,2.617291,24.76442,0,0,25.16056,25.75507,25.45781,5.840366,8.343377,0,0,32.42297,20.5
10/12/2024 10:00,0,3.430555,-1.143916,-6.427354,0,21.51789,0,8.343377,0,5.840366,0,27.88155,0,0,26.41594,26.45305,26.4345,5.840366,8.343377,0,0,8.646124,23.4
10/12/2024 11:00,0,3.436226,-1.135309,-6.348447,0,21.74307,0,8.343377,0,5.840366,0,27.09086,0,0,27.02744,26.99349,27.01046,5.840366,8.343377,0,0,2.161531,24.05
10/12/2024 12:00,0,3.43313,-1.072069,-5.949741,0,19.56418,0,8.343377,0,5.840366,0,25.5795,0,0,27.53657,27.34043,27.4385,5.840366,8.343377,0,0,4.323063,24.75
10/12/2024 13:00,0,3.427517,-0.963696,-5.350026,0,17.33319,0,8.343377,2.503012,5.840366,1.299974,26.33615,0,0,28.53518,27.7958,28.16549,8.343378,8.343377,0,0,12.96918,26.05
10/12/2024 14:00,0,3.413134,-0.712697,-3.980551,0,19.61995,0,8.343377,2.503012,5.840366,2.303078,27.50763,0,0,29.42389,28.3219,28.8729,8.343378,8.343377,0,0,8.646124,27.6
10/12/2024 15:00,0,3.421055,-0.744118,-4.126873,0,21.11716,0,8.343377,2.503012,5.840366,2.607544,26.94942,0,0,29.90016,28.73819,29.31918,8.343378,8.343377,0,0,4.323063,28
10/12/2024 16:00,0,3.430629,-0.740826,-4.071863,0,21.27131,0,8.343377,2.503012,5.840366,2.524105,22.06551,0,0,30.18403,28.93254,29.55828,8.343378,8.343377,0,0,6.484594,28.3
10/12/2024 17:00,0,3.418849,-0.714373,-3.88354,0,22.68337,0,8.343377,0,5.840366,2.530402,12.78512,0,0,29.8938,28.86547,29.37964,5.840366,8.343377,0,0,12.96918,28.1
10/12/2024 18:00,0,3.424001,-0.883836,-4.721225,0,23.66147,0,8.343377,0,5.840366,2.289797,1.569115,0,0,29.44928,28.51879,28.98404,5.840366,8.343377,0,0,19.45378,27.25
10/12/2024 19:00,0,3.43612,-1.164398,-6.219444,0,21.2939,0,8.343377,0,5.840366,2.878506,0,0,0,29.00789,28.32815,28.66802,5.840366,8.343377,0,0,34.5845,26.1
10/12/2024 20:00,-54.84428,3.361943,1.108442,5.839302,-61.17879,24.24236,0,8.343377,0,5.840366,4.025499,0,0,-54.49707,22.42553,27.84989,25.13771,5.840366,8.343377,0,25.58425,43.23063,25.2
10/12/2024 21:00,-51.85345,3.372547,0.881624,4.717829,-56.58754,23.88663,0,0,0,5.840366,5.03422,0,0,-51.84283,22.00122,26.92852,24.46487,5.840366,0,0,23.7941,25.93837,24.25
10/12/2024 22:00,-45.55669,3.385481,0.606495,3.249161,-49.83311,24.15271,0,0,0,5.840366,5.04,0,0,-45.55668,22,26.49805,24.24903,5.840366,0,0,20.96386,10.80766,23.55
10/12/2024 23:00,-39.31581,3.398728,0.131821,0.713425,-43.00582,24.81033,0,0,0,5.840366,5.04,0,0,-39.31581,22,26.16364,24.08182,5.840366,0,0,18.09762,6.484594,22.35
10/13/2024,-33.86891,3.411615,-0.305817,-1.624463,-37.26541,26.93794,0,0,0,5.840366,5.04,0,0,-33.86891,22,25.87497,23.93748,5.840366,0,0,15.6903,0,21.25
10/13/2024 1:00,-30.20941,3.418186,-0.525616,-2.798647,-33.50531,29.09963,0,0,0,5.840366,5.04,0,0,-30.20942,22,25.62651,23.81326,5.840366,0,0,14.1109,0,20.7
10/13/2024 2:00,-26.82812,3.424595,-0.746171,-3.97687,-29.97994,31.35493,0,0,0,5.840366,5.04,0,0,-26.82812,22,25.40446,23.70223,5.840366,0,0,12.63045,0,20.15
10/13/2024 3:00,-22.7348,3.438636,-1.108109,-5.910362,-25.52318,29.66245,0,0,0,5.840366,5.04,0,0,-22.7348,22,25.1958,23.5979,5.840366,0,0,10.76076,0,19.25
10/13/2024 4:00,-20.89641,3.438058,-1.148311,-6.125129,-23.13389,26.63082,0,0,0,5.840366,5.04,0,0,-20.89641,22,25.01176,23.50588,5.840366,0,0,9.753345,0,19.15
10/13/2024 5:00,-17.23622,3.447794,-1.492224,-7.962329,-19.04258,27.82635,0,0,0,5.840366,5.04,0,0,-17.23622,22,24.83326,23.41663,5.840366,0,0,8.037691,2.161531,18.3
10/13/2024 6:00,-15.11797,3.452213,-1.613844,-8.612038,-16.80847,29.02985,0,0,0,5.840366,5.04,0,0,-15.11797,22,24.67072,23.33536,5.840366,0,0,7.098259,8.646124,18
10/13/2024 7:00,-13.28564,3.45757,-1.796774,-9.589255,-14.79668,29.32586,0,0,0,5.840366,5.04,3.845736,0,-13.28564,22,24.60932,23.30466,5.840366,0,0,6.272204,25.93837,17.55
10/13/2024 8:00,0,3.459659,-2.278623,-12.40003,0,27.49091,0,0,0,5.840366,4.808874,17.24511,0,0,23.56404,25.0177,24.29087,5.840366,0,0,0,43.23063,17.85
10/13/2024 9:00,0,3.455352,-1.949188,-10.79264,0,22.74945,0,8.343377,0,5.840366,4.376869,25.00606,0,0,25.23917,25.76317,25.50117,5.840366,8.343377,0,0,32.42297,20.25
10/13/2024 10:00,0,3.432386,-1.260857,-7.146052,0,21.37562,0,8.343377,0,5.840366,3.829802,28.04214,0,0,26.84486,26.48313,26.664,5.840366,8.343377,0,0,8.646124,23.55
10/13/2024 11:00,0,3.424872,-0.84936,-4.891536,0,22.01163,0,8.343377,0,5.840366,3.227037,27.23811,0,0,27.83683,27.05884,27.44784,5.840366,8.343377,0,0,2.161531,25.6
10/13/2024 12:00,0,3.419474,-0.658238,-3.812212,0,21.65261,0,8.343377,0,5.840366,2.682248,25.59155,0,0,28.4775,27.49364,27.98557,5.840366,8.343377,0,0,4.323063,26.75
10/13/2024 13:00,0,3.421129,-0.695711,-3.947815,0,20.31856,0,8.343377,2.503012,5.840366,1.768083,25.87664,0,0,29.10857,27.94255,28.52556,8.343378,8.343377,0,0,12.96918,27.3
10/13/2024 14:00,0,3.423799,-0.638251,-3.591846,0,18.6233,0,8.343377,2.503012,5.840366,1.119408,26.11576,0,0,29.50227,28.36339,28.93283,8.343378,8.343377,0,0,8.646124,27.85
10/13/2024 15:00,0,3.427839,-0.678233,-3.75353,0,17.60148,0,8.343377,2.503012,5.840366,0.5374396,24.53064,0,0,29.74969,28.67148,29.21058,8.343378,8.343377,0,0,4.323063,28
10/13/2024 16:00,0,3.428967,-0.845111,-4.609739,0,16.65981,0,8.343377,2.503012,5.840366,0,22.25056,0,0,29.73164,28.85425,29.29294,8.343378,8.343377,0,0,6.484594,27.55
10/13/2024 17:00,0,3.4262,-0.881445,-4.769584,0,16.10399,0,8.343377,0,5.840366,0,14.70883,0,0,29.36645,28.80199,29.08422,5.840366,8.343377,0,0,12.96918,27.1
10/13/2024 18:00,0,3.429046,-1.024748,-5.449405,0,16.57125,0,8.343377,0,5.840366,0,1.828617,0,0,28.84442,28.39776,28.62109,5.840366,8.343377,0,0,19.45378,26.25
10/13/2024 19:00,0,3.440548,-1.407276,-7.4861,0,17.51702,0,8.343377,0,5.840366,0,0,0,0,28.05758,28.14559,28.10159,5.840366,8.343377,0,0,34.5845,24.5
10/13/2024 20:00,-49.49923,3.374214,0.688211,3.641179,-54.40614,21.92397,0,8.343377,0,5.840366,0.8506321,0,0,-49.22934,22.27315,27.65754,24.96534,5.840366,8.343377,0,22.88289,43.23063,24
10/13/2024 21:00,-45.96199,3.386831,0.488126,2.616822,-49.89415,24.13616,0,0,0,5.840366,1.008,0,0,-45.96198,22,26.78164,24.39082,5.840366,0,0,20.98315,25.93837,23.25
10/13/2024 22:00,-40.81448,3.398459,0.15176,0.819936,-44.95668,26.97226,0,0,0,5.840366,4.032,0,0,-40.81448,22,26.38538,24.19269,5.840366,0,0,18.91671,10.80766,22.4
10/13/2024 23:00,-37.05104,3.402468,0.012836,0.077792,-40.95754,27.33105,0,0,0,5.840366,4.032,0,0,-37.05104,22,26.08832,24.04416,5.840366,0,0,17.23423,6.484594,22.05
10/14/2024,-33.31398,3.412139,-0.30582,-1.62449,-36.89058,27.89992,0,0,0,5.840366,5.04,0,0,-33.31398,22,25.82878,23.91439,5.840366,0,0,15.52877,0,21.25
10/14/2024 1:00,-28.1628,3.426184,-0.766165,-4.083672,-31.23861,28.14535,0,0,0,5.840366,5.04,0,0,-28.1628,22,25.57628,23.78814,5.840366,0,0,13.15843,0,20.1
10/14/2024 2:00,-23.85211,3.436126,-1.12841,-6.018814,-26.49885,29.49651,0,0,0,5.840366,5.04,0,0,-23.85211,22,25.34209,23.67105,5.840366,0,0,11.16996,0,19.2
10/14/2024 3:00,-19.57334,3.451057,-1.512267,-8.069395,-21.83749,27.79145,0,0,0,5.840366,5.04,0,0,-19.57334,22,25.12182,23.56091,5.840366,0,0,9.214828,0,18.25
10/14/2024 4:00,-17.2826,3.449857,-1.613893,-8.612286,-19.05273,27.5374,0,0,0,5.840366,5.04,0,0,-17.2826,22,24.9255,23.46275,5.840366,0,0,8.042713,0,18
10/14/2024 5:00,-15.814,3.452737,-1.613893,-8.612286,-17.6391,30.06835,0,0,0,5.840366,5.04,0,0,-15.814,22,24.74962,23.37481,5.840366,0,0,7.446278,2.161531,18
10/14/2024 6:00,-12.48676,3.461224,-1.918995,-10.24217,-13.92883,29.3829,0,0,0,5.840366,5.04,0,0,-12.48676,22,24.57788,23.28894,5.840366,0,0,5.88979,8.646124,17.25
10/14/2024 7:00,-9.588664,3.471799,-2.266161,-12.09675,-10.69282,29.70485,0,0,0,5.840366,5.04,3.956949,0,-9.588663,22,24.51161,23.2558,5.840366,0,0,4.55299,25.93837,16.4
10/14/2024 8:00,0,3.472686,-2.572264,-13.98036,0,25.29878,0,0,0,5.840366,4.861897,17.74585,0,0,23.23992,24.91015,24.07504,5.840366,0,0,0,43.23063,16.8
10/14/2024 9:00,0,3.464266,-2.192283,-12.09908,0,19.5618,0,8.343377,0,5.840366,4.479545,25.59124,0,0,24.84258,25.63644,25.23951,5.840366,8.343377,0,0,32.42297,19.25
10/14/2024 10:00,0,3.450203,-1.645512,-9.227076,0,16.46505,0,8.343377,0,5.840366,3.990688,28.47473,0,0,26.21764,26.31937,26.2685,5.840366,8.343377,0,0,8.646124,21.95
10/14/2024 11:00,0,3.442159,-1.322774,-7.465416,0,15.47698,0,8.343377,0,5.840366,3.456055,27.48991,0,0,27.10123,26.81798,26.95961,5.840366,8.343377,0,0,2.161531,23.65
10/14/2024 12:00,0,3.436899,-1.13108,-6.385941,0,14.73103,0,8.343377,0,5.840366,2.915335,26.09442,0,0,27.69832,27.20582,27.45207,5.840366,8.343377,0,0,4.323063,24.75
10/14/2024 13:00,0,3.433983,-1.085224,-6.085411,0,14.34501,0,8.343377,2.503012,5.840366,1.932721,27.28479,0,0,28.42502,27.65589,28.04046,8.343378,8.343377,0,0,12.96918,25.6
10/14/2024 14:00,0,3.434182,-1.096433,-6.115336,0,14.71328,0,8.343377,2.503012,5.840366,1.218321,29.64769,0,0,28.80652,28.13099,28.46876,8.343378,8.343377,0,0,8.646124,25.95
10/14/2024 15:00,0,3.429328,-0.960802,-5.355934,0,14.6974,0,8.343377,2.503012,5.840366,0.5869414,29.13537,0,0,29.26653,28.49755,28.88204,8.343378,8.343377,0,0,4.323063,26.75
10/14/2024 16:00,0,3.42977,-0.942349,-5.196829,0,16.41578,0,8.343377,2.503012,5.840366,0,24.40278,0,0,29.46494,28.69575,29.08035,8.343378,8.343377,0,0,6.484594,27
10/14/2024 17:00,0,3.432413,-1.051739,-5.733908,0,16.18503,0,8.343377,0,5.840366,0,15.7,0,0,28.97969,28.61529,28.79749,5.840366,8.343377,0,0,12.96918,26.25
10/14/2024 18:00,0,3.437375,-1.409717,-7.567838,0,17.38557,0,8.343377,0,5.840366,0,1.877722,0,0,28.09712,28.14572,28.12142,5.840366,8.343377,0,0,19.45378,24.5
10/14/2024 19:00,0,3.445408,-1.605135,-8.578565,0,19.15715,0,8.343377,0,5.840366,0,0,0,0,27.46418,27.85053,27.65735,5.840366,8.343377,0,0,34.5845,23.4
10/14/2024 20:00,-45.73657,3.383598,0.331082,1.745005,-50.70982,23.70519,0,8.343377,0,5.840366,0.8657833,0,0,-45.50714,22.22026,27.39347,24.80687,5.840366,8.343377,0,21.33865,43.23063,23.05
10/14/2024 21:00,-41.25687,3.401169,0.09219,0.501705,-44.94795,22.75227,0,0,0,5.840366,1.008,0,0,-41.25687,22,26.57129,24.28564,5.840366,0,0,18.91518,25.93837,22.25
10/14/2024 22:00,-36.85096,3.409141,-0.186095,-0.984906,-40.05541,22.32525,0,0,0,5.840366,4.032,0,0,-36.85096,22,26.19695,24.09847,5.840366,0,0,16.8651,10.80766,21.55
10/14/2024 23:00,-32.99512,3.414851,-0.365534,-1.943486,-35.86314,22.32418,0,0,0,5.840366,4.032,0,0,-32.99512,22,25.91102,23.95551,5.840366,0,0,15.1012,6.484594,21.1
10/15/2024,-29.27786,3.42538,-0.705674,-3.760531,-31.79127,21.63896,0,0,0,5.840366,5.04,0,0,-29.27786,22,25.66547,23.83274,5.840366,0,0,13.39289,0,20.25
10/15/2024 1:00,-25.69811,3.431941,-0.956731,-5.101696,-27.84623,22.00847,0,0,0,5.840366,5.04,0,0,-25.6981,22,25.44374,23.72187,5.840366,0,0,11.73472,0,19.625
10/15/2024 2:00,-22.63712,3.437949,-1.158275,-6.178358,-24.65755,23.88683,0,0,0,5.840366,5.04,0,0,-22.63712,22,25.2386,23.6193,5.840366,0,0,10.39398,0,19.125
10/15/2024 3:00,-18.7213,3.448259,-1.512333,-8.069761,-20.53721,26.03748,0,0,0,5.840366,5.04,0,0,-18.7213,22,25.03797,23.51898,5.840366,0,0,8.664788,0,18.25
10/15/2024 4:00,-15.37317,3.457638,-1.796588,-9.588258,-16.9881,27.29878,0,0,0,5.840366,5.04,0,0,-15.37317,22,24.85114,23.42557,5.840366,0,0,7.175207,0,17.55
10/15/2024 5:00,-12.8177,3.463172,-1.979885,-10.56744,-14.18508,27.38803,0,0,0,5.840366,5.04,0,0,-12.8177,22,24.68319,23.34159,5.840366,0,0,5.99704,2.161531,17.1
10/15/2024 6:00,-11.26079,3.465286,-2.020506,-10.78444,-12.45601,26.55515,0,0,0,5.840366,5.04,0,0,-11.26079,22,24.52158,23.26079,5.840366,0,0,5.269043,8.646124,17
10/15/2024 7:00,-8.63204,3.472314,-2.327549,-12.42467,-9.521607,27.73329,0,0,0,5.840366,5.04,3.975075,0,-8.632042,22,24.4509,23.22545,5.840366,0,0,4.058717,25.93837,16.25
10/15/2024 8:00,0,3.468302,-2.540555,-13.78222,0,27.19211,0,0,0,5.840366,3.912424,17.7549,0,0,23.10793,24.82869,23.96832,5.840366,0,0,0,43.23063,16.75
10/15/2024 9:00,0,3.467523,-2.305436,-12.64301,0,22.17985,0,8.343377,0,5.840366,2.742794,25.49437,0,0,24.36388,25.50571,24.93479,5.840366,8.343377,0,0,32.42297,18.5
10/15/2024 10:00,0,3.458801,-1.9409,-10.70134,0,18.95974,0,8.343377,0,5.840366,0,28.51941,0,0,25.05531,26.09567,25.57549,5.840366,8.343377,0,0,8.646124,20.05
10/15/2024 11:00,0,3.450918,-1.661576,-9.207054,0,17.03986,0,8.343377,0,5.840366,0,27.56589,0,0,25.91834,26.50637,26.21236,5.840366,8.343377,0,0,2.161531,21.6
10/15/2024 12:00,0,3.437942,-1.264681,-7.03964,0,15.2474,0,8.343377,0,5.840366,0,26.12864,0,0,26.80281,26.88651,26.84466,5.840366,8.343377,0,0,4.323063,23.5
10/15/2024 13:00,0,3.435531,-1.176228,-6.544816,0,13.97265,0,8.343377,2.503012,5.840366,1.386152,27.27542,0,0,27.87766,27.37933,27.62849,8.343378,8.343377,0,0,12.96918,24.825
10/15/2024 14:00,0,3.425078,-0.901727,-5.065712,0,14.442,0,8.343377,2.503012,5.840366,2.486633,29.81831,0,0,28.8656,27.9491,28.40735,8.343378,8.343377,0,0,8.646124,26.525
10/15/2024 15:00,0,3.429875,-0.93216,-5.204797,0,14.91095,0,8.343377,2.503012,5.840366,2.799773,29.81143,0,0,29.41493,28.44954,28.93223,8.343378,8.343377,0,0,4.323063,27
10/15/2024 16:00,0,3.441596,-1.159203,-6.384156,0,16.60076,0,8.343377,2.503012,5.840366,2.728837,25.99383,0,0,29.53912,28.70607,29.1226,8.343378,8.343377,0,0,6.484594,26.55
10/15/2024 17:00,0,3.436198,-1.19436,-6.53494,0,17.8653,0,8.343377,0,5.840366,2.817471,16.80642,0,0,29.161,28.63662,28.89881,5.840366,8.343377,0,0,12.96918,26.1
10/15/2024 18:00,0,3.436293,-1.314194,-7.076098,0,18.44475,0,8.343377,0,5.840366,2.563278,1.751263,0,0,28.56955,28.15567,28.36261,5.840366,8.343377,0,0,19.45378,25.25
10/15/2024 19:00,0,3.448168,-1.680021,-9.028922,0,20.30298,0,8.343377,0,5.840366,3.25614,0,0,0,27.87848,27.88101,27.87975,5.840366,8.343377,0,0,34.5845,23.65
10/15/2024 20:00,-45.46614,3.391479,0.023053,0.095681,-51.02084,26.06557,0,8.343377,0,5.840366,4.249092,0,0,-45.2145,22.24729,27.393,24.82014,5.840366,8.343377,0,21.47853,43.23063,22.3
10/15/2024 21:00,-43.45973,3.403711,-0.007032,-0.028351,-47.69496,24.60696,0,0,0,5.840366,5.04,0,0,-43.45972,22,26.55601,24.278,5.840366,0,0,20.07919,25.93837,22
10/15/2024 22:00,-36.62936,3.413252,-0.305725,-1.623992,-40.0135,22.94569,0,0,0,5.840366,5.04,0,0,-36.62936,22,26.16517,24.08258,5.840366,0,0,16.85278,10.80766,21.25
10/15/2024 23:00,-31.30114,3.423333,-0.705821,-3.761317,-34.06572,23.83192,0,0,0,5.840366,5.04,0,0,-31.30114,22,25.87189,23.93595,5.840366,0,0,14.35598,6.484594,20.25
10/16/2024,-28.42827,3.4266,-0.806208,-4.29759,-31.25102,27.05067,0,0,0,5.840366,5.04,0,0,-28.42827,22,25.63285,23.81642,5.840366,0,0,13.17135,0,20
10/16/2024 1:00,-25.72433,3.430979,-0.926854,-4.942094,-28.539,28.5802,0,0,0,5.840366,5.04,0,0,-25.72433,22,25.41945,23.70973,5.840366,0,0,12.03017,0,19.7
10/16/2024 2:00,-22.54223,3.438706,-1.148352,-6.125341,-25.03691,27.62828,0,0,0,5.840366,5.04,0,0,-22.54223,22,25.21441,23.6072,5.840366,0,0,10.55856,0,19.15
10/16/2024 3:00,-16.57314,3.456326,-1.817489,-9.699922,-18.34247,28.87316,0,0,0,5.840366,5.04,0,0,-16.57314,22,25.00308,23.50154,5.840366,0,0,7.754316,0,17.5
10/16/2024 4:00,-12.50225,3.469499,-2.205027,-11.77017,-13.9979,31.69629,0,0,0,5.840366,5.04,0,0,-12.50225,22,24.80544,23.40272,5.840366,0,0,5.932926,0,16.55
10/16/2024 5:00,-9.881057,3.476028,-2.389155,-12.75379,-11.10461,31.08463,0,0,0,5.840366,5.04,0,0,-9.881057,22,24.62691,23.31345,5.840366,0,0,4.717316,2.161531,16.1
10/16/2024 6:00,-8.305839,3.476747,-2.430104,-12.97254,-9.289497,30.10565,0,0,0,5.840366,5.04,0,0,-8.305837,22,24.4634,23.2317,5.840366,0,0,3.95174,8.646124,16
10/16/2024 7:00,-8.107677,3.475135,-2.368545,-12.64368,-9.059127,30.04189,0,0,0,5.840366,5.04,3.924587,0,-8.107677,22,24.40998,23.20499,5.840366,0,0,3.870138,25.93837,16.15
10/16/2024 8:00,0,3.465452,-2.514125,-13.65085,0,29.45136,0,0,0,5.840366,3.911262,17.58051,0,0,23.09578,24.79093,23.94336,5.840366,0,0,0,43.23063,16.8
10/16/2024 9:00,0,3.466514,-2.300309,-12.63386,0,24.76786,0,8.343377,0,5.840366,2.747213,25.32718,0,0,24.36106,25.43344,24.89725,5.840366,8.343377,0,0,32.42297,18.5
10/16/2024 10:00,0,3.446951,-1.666963,-9.270413,0,21.58261,0,8.343377,0,5.840366,0,28.28274,0,0,25.36778,26.03469,25.70123,5.840366,8.343377,0,0,8.646124,21.025
10/16/2024 11:00,0,3.429967,-1.195336,-6.725936,0,22.73841,0,8.343377,0,5.840366,0,27.26267,0,0,26.58073,26.56104,26.57089,5.840366,8.343377,0,0,2.161531,23.425
10/16/2024 12:00,0,3.440265,-1.156145,-6.454065,0,19.73341,0,8.343377,0,5.840366,0,25.90733,0,0,27.02507,26.99125,27.00816,5.840366,8.343377,0,0,4.323063,24
10/16/2024 13:00,0,3.434798,-1.176221,-6.534401,0,16.74723,0,8.343377,2.503012,5.840366,1.383897,27.00737,0,0,27.94613,27.4134,27.67976,8.343378,8.343377,0,0,12.96918,24.9
10/16/2024 14:00,0,3.439328,-1.305554,-7.241854,0,16.32396,0,8.343377,2.503012,5.840366,2.532861,29.21388,0,0,28.42385,27.87986,28.15186,8.343378,8.343377,0,0,8.646124,25.05
10/16/2024 15:00,0,3.448467,-1.454846,-8.041727,0,16.0776,0,8.343377,2.503012,5.840366,3.061256,28.64494,0,0,28.75812,28.22474,28.49143,8.343378,8.343377,0,0,4.323063,25
10/16/2024 16:00,0,3.438999,-1.348316,-7.433867,0,17.7582,0,8.343377,2.503012,5.840366,2.965821,24.7984,0,0,29.08146,28.43915,28.76031,8.343378,8.343377,0,0,6.484594,25.6
10/16/2024 17:00,0,3.435783,-1.17386,-6.452134,0,19.26825,0,8.343377,0,5.840366,2.916808,15.90601,0,0,28.96838,28.41331,28.69085,5.840366,8.343377,0,0,12.96918,25.95
10/16/2024 18:00,0,3.441838,-1.464796,-7.91569,0,18.78926,0,8.343377,0,5.840366,2.626124,1.740543,0,0,28.2153,27.97998,28.09764,5.840366,8.343377,0,0,19.45378,24.5
10/16/2024 19:00,0,3.45285,-1.667054,-8.98908,0,19.4609,0,8.343377,0,5.840366,3.378387,0,0,0,27.75626,27.71414,27.7352,5.840366,8.343377,0,0,34.5845,23.55
10/16/2024 20:00,-46.11474,3.38245,0.34154,1.791932,-51.44971,25.16897,0,8.343377,0,5.840366,4.232414,0,0,-45.86206,22.24643,27.28377,24.7651,5.840366,8.343377,0,21.64773,43.23063,23.1
10/16/2024 21:00,-45.20213,3.391342,0.389396,2.089399,-49.55494,25.00133,0,0,0,5.840366,5.04,0,0,-45.20211,22,26.48496,24.24248,5.840366,0,0,20.85825,25.93837,23
10/16/2024 22:00,-38.19117,3.401475,0.032607,0.183424,-41.95655,26.27574,0,0,0,5.840366,5.04,0,0,-38.19117,22,26.11519,24.0576,5.840366,0,0,17.66698,10.80766,22.1
10/16/2024 23:00,-33.26907,3.413665,-0.325716,-1.730771,-36.73799,26.52587,0,0,0,5.840366,5.04,0,0,-33.26907,22,25.83653,23.91827,5.840366,0,0,15.47553,6.484594,21.2
10/17/2024,-28.65244,3.423549,-0.705921,-3.761856,-31.577,26.95775,0,0,0,5.840366,5.04,0,0,-28.65244,22,25.59666,23.79833,5.840366,0,0,13.30888,0,20.25
10/17/2024 1:00,-24.95732,3.432915,-0.987223,-5.264592,-27.67164,28.44641,0,0,0,5.840366,5.04,0,0,-24.95732,22,25.38416,23.69208,5.840366,0,0,11.6686,0,19.55
10/17/2024 2:00,-20.12006,3.448033,-1.471938,-7.85396,-22.34318,27.90252,0,0,0,5.840366,5.04,0,0,-20.12006,22,25.17745,23.58873,5.840366,0,0,9.433683,0,18.35
10/17/2024 3:00,-15.65164,3.460394,-1.918961,-10.24199,-17.34062,28.27117,0,0,0,5.840366,5.04,0,0,-15.65163,22,24.98032,23.49016,5.840366,0,0,7.334591,0,17.25
10/17/2024 4:00,-12.14672,3.470573,-2.235481,-11.93285,-13.52331,29.57325,0,0,0,5.840366,5.04,0,0,-12.14672,22,24.79889,23.39945,5.840366,0,0,5.73256,0,16.475
10/17/2024 5:00,-9.712655,3.47497,-2.399527,-12.80919,-10.85015,30.85926,0,0,0,5.840366,5.04,0,0,-9.712657,22,24.62661,23.31331,5.840366,0,0,4.60994,2.161531,16.075
10/17/2024 6:00,-8.241402,3.476002,-2.430539,-12.97487,-9.267998,33.0485,0,0,0,5.840366,5.04,0,0,-8.241403,22,24.46594,23.23297,5.840366,0,0,3.943735,8.646124,16
10/17/2024 7:00,-6.428215,3.482257,-2.615202,-13.96183,-7.278181,34.30974,0,0,0,5.840366,5.04,3.898872,0,-6.428214,21.99948,24.40145,23.20046,5.840366,0,0,3.127563,25.93837,15.55
10/17/2024 8:00,0,3.480458,-3.025881,-16.36732,0,33.70658,0,0,0,5.840366,3.955554,17.43233,0,0,22.62945,24.74262,23.68604,5.840366,0,0,0,43.23063,15.1
10/17/2024 9:00,0,3.466998,-2.425468,-13.27508,0,28.14347,0,8.343377,0,5.840366,2.819053,25.14237,0,0,24.14663,25.3687,24.75767,5.840366,8.343377,0,0,32.42297,18
10/17/2024 10:00,0,3.447059,-1.764293,-9.757566,0,25.74159,0,8.343377,0,5.840366,0,28.20591,0,0,25.21545,26.02882,25.62214,5.840366,8.343377,0,0,8.646124,20.65
10/17/2024 11:00,0,3.440172,-1.417948,-7.886967,0,23.33606,0,8.343377,0,5.840366,0,27.2461,0,0,26.25059,26.50934,26.37996,5.840366,8.343377,0,0,2.161531,22.55
10/17/2024 12:00,0,3.438545,-1.206493,-6.704984,0,18.58063,0,8.343377,0,5.840366,0,25.8907,0,0,26.8934,26.88858,26.89099,5.840366,8.343377,0,0,4.323063,23.75
10/17/2024 13:00,0,3.432831,-1.107742,-6.162463,0,16.10881,0,8.343377,2.503012,5.840366,1.385852,26.83433,0,0,27.91949,27.32412,27.62181,8.343378,8.343377,0,0,12.96918,25.05
10/17/2024 14:00,0,3.433362,-1.065045,-5.93819,0,15.09404,0,8.343377,2.503012,5.840366,2.507035,28.88414,0,0,28.60574,27.83155,28.21865,8.343378,8.343377,0,0,8.646124,25.85
10/17/2024 15:00,0,3.440789,-1.181213,-6.547951,0,14.25605,0,8.343377,2.503012,5.840366,2.951096,28.64812,0,0,29.05209,28.24222,28.64715,8.343378,8.343377,0,0,4.323063,26
10/17/2024 16:00,0,3.449693,-1.410431,-7.747378,0,15.17257,0,8.343377,2.503012,5.840366,2.900515,24.582,0,0,29.03233,28.43299,28.73266,8.343378,8.343377,0,0,6.484594,25.4
10/17/2024 17:00,0,3.444595,-1.400153,-7.655778,0,15.01023,0,8.343377,0,5.840366,3.016115,15.11124,0,0,28.63771,28.32326,28.48049,5.840366,8.343377,0,0,12.96918,25.05
10/17/2024 18:00,0,3.442017,-1.505371,-8.126828,0,16.35257,0,8.343377,0,5.840366,2.719585,1.979874,0,0,28.06252,27.89676,27.97964,5.840366,8.343377,0,0,19.45378,24.25
10/17/2024 19:00,0,3.449491,-1.679419,-9.045928,0,18.11838,0,8.343377,0,5.840366,3.394622,0,0,0,27.63139,27.65183,27.64161,5.840366,8.343377,0,0,34.5845,23.4
10/17/2024 20:00,-44.04601,3.394666,0.034597,0.16084,-48.50343,21.96392,0,8.343377,0,5.840366,4.264658,0,0,-43.8096,22.21583,27.21614,24.71599,5.840366,8.343377,0,20.42452,43.23063,22.3
10/17/2024 21:00,-42.09458,3.402568,-0.007031,-0.028347,-45.50218,22.05661,0,0,0,5.840366,5.04,0,0,-42.09457,22,26.42033,24.21017,5.840366,0,0,19.16323,25.93837,22
